series_key,dataset,index,series,type,period,n,h,backend,status,elapsed_seconds,forecast,actual,model_selected,alpha_real,alpha_imag,beta_real,beta_imag,sse,error,finite,smape,mase,mae,rmse
M4:99601,M4,99601,T15,hourly,1,700,48,statsforecast,ok,0.01392559998203069,"[15224.4013671875, 15191.923828125, 15135.921875, 15098.9140625, 15047.0126953125, 15007.2255859375, 14958.0263671875, 14916.5712890625, 14869.185546875, 14826.767578125, 14780.630859375, 14737.697265625, 14692.44921875, 14649.2841796875, 14604.6962890625, 14561.4794921875, 14517.40625, 14474.2509765625, 14430.5986328125, 14387.576171875, 14344.2841796875, 14301.439453125, 14258.470703125, 14215.83203125, 14173.16015625, 14130.744140625, 14088.353515625, 14046.1708984375, 14004.0498046875, 13962.1064453125, 13920.248046875, 13878.5478515625, 13836.9462890625, 13795.490234375, 13754.1416015625, 13712.9306640625, 13671.8330078125, 13630.8662109375, 13590.015625, 13549.29296875, 13508.6884765625, 13468.208984375, 13427.84765625, 13387.609375, 13347.490234375, 13307.4921875, 13267.61328125, 13227.8544921875]","[13696.0, 12653.0, 11929.0, 11421.0, 11048.0, 10979.0, 11375.0, 12020.0, 12711.0, 13613.0, 14708.0, 16069.0, 17374.0, 18355.0, 19107.0, 19432.0, 19624.0, 19698.0, 19558.0, 19268.0, 18652.0, 18048.0, 17506.0, 16171.0, 14750.0, 13533.0, 12567.0, 11847.0, 11352.0, 11092.0, 11184.0, 11651.0, 12103.0, 12771.0, 13597.0, 14501.0, 15297.0, 15984.0, 16677.0, 17267.0, 17746.0, 18018.0, 18002.0, 17474.0, 16628.0, 15720.0, 15089.0, 13890.0]",N,1.8,0.9946149364113814,,,552156329.4075727,,True,18.912971567335514,4.484840557510856,2814.2085774739585,3154.7165845381237
M4:99602,M4,99602,T16,hourly,1,700,48,statsforecast,ok,0.013852500007487833,"[1333.43115234375, 1328.6839599609375, 1324.1717529296875, 1319.501220703125, 1314.9854736328125, 1310.375, 1305.868408203125, 1301.3074951171875, 1296.818115234375, 1292.2999267578125, 1287.832763671875, 1283.3529052734375, 1278.9110107421875, 1274.4666748046875, 1270.052001953125, 1265.6412353515625, 1261.2548828125, 1256.8765869140625, 1252.5191650390625, 1248.1722412109375, 1243.8441162109375, 1239.528076171875, 1235.2293701171875, 1230.9437255859375, 1226.67431640625, 1222.4185791015625, 1218.1785888671875, 1213.9525146484375, 1209.74169921875, 1205.5450439453125, 1201.36328125, 1197.19580078125, 1193.04296875, 1188.904296875, 1184.7801513671875, 1180.670166015625, 1176.5745849609375, 1172.4931640625, 1168.4259033203125, 1164.3726806640625, 1160.3336181640625, 1156.3084716796875, 1152.29736328125, 1148.3001708984375, 1144.31689453125, 1140.347412109375, 1136.3917236328125, 1132.44970703125]","[1261.0, 1161.0, 1054.0, 974.0, 927.0, 892.0, 868.0, 872.0, 907.0, 956.0, 990.0, 1037.0, 1080.0, 1136.0, 1199.0, 1272.0, 1344.0, 1412.0, 1469.0, 1494.0, 1745.0, 1686.0, 1352.0, 1361.0, 1317.0, 1211.0, 1106.0, 1018.0, 951.0, 907.0, 891.0, 894.0, 918.0, 952.0, 1012.0, 1101.0, 1188.0, 1273.0, 1330.0, 1409.0, 1478.0, 1536.0, 1554.0, 1556.0, 1518.0, 1487.0, 1416.0, 1396.0]",N,1.8,0.9937680274248128,,,5019389.112532988,,True,20.29223421995157,4.113566636523003,244.6365737915039,276.6134850331711
M4:99603,M4,99603,T17,hourly,1,700,48,statsforecast,ok,0.013866699999198318,"[59236.03125, 59116.3046875, 58959.171875, 58832.4765625, 58682.1015625, 58551.2109375, 58405.375, 58272.0546875, 58129.34375, 57994.71484375, 57854.23046875, 57719.00390625, 57580.171875, 57444.80078125, 57307.25390625, 57172.02734375, 57035.53125, 56900.62890625, 56765.03515625, 56630.5703125, 56495.78125, 56361.82421875, 56227.77734375, 56094.375, 55961.02734375, 55828.203125, 55695.53125, 55563.3046875, 55431.2890625, 55299.671875, 55168.296875, 55037.2890625, 54906.55078125, 54776.15625, 54646.04296875, 54516.26171875, 54386.76953125, 54257.6015625, 54128.7265625, 54000.16796875, 53871.90625, 53743.95703125, 53616.3046875, 53488.9609375, 53361.91796875, 53235.17578125, 53108.734375, 52982.59375]","[54410.0, 49762.0, 45797.0, 42817.0, 40629.0, 39188.0, 38627.0, 39456.0, 41011.0, 41911.0, 44595.0, 48439.0, 52932.0, 57194.0, 60897.0, 64317.0, 66465.0, 67416.0, 67630.0, 67379.0, 65970.0, 63439.0, 61276.0, 58846.0, 54723.0, 50485.0, 46778.0, 44058.0, 41826.0, 40449.0, 39910.0, 40628.0, 41849.0, 42590.0, 45058.0, 48525.0, 52723.0, 56769.0, 60320.0, 63462.0, 65509.0, 66252.0, 65779.0, 64382.0, 61766.0, 58776.0, 56530.0, 54269.0]",N,1.8,0.9957304105162625,,,6023229661.482075,,True,18.454162430040615,4.696794955199493,9755.948649088541,11027.248150476204
M4:99604,M4,99604,T18,hourly,1,700,48,statsforecast,ok,0.014806099992711097,"[31795.35546875, 31696.994140625, 31555.0625, 31448.669921875, 31314.83203125, 31203.6875, 31075.31640625, 30961.498046875, 30836.927734375, 30721.75, 30599.923828125, 30484.21484375, 30364.45703125, 30248.740234375, 30130.62109375, 30015.2265625, 29898.47265625, 29783.607421875, 29668.041015625, 29553.83203125, 29439.33984375, 29325.8671875, 29212.373046875, 29099.68359375, 28987.138671875, 28875.259765625, 28763.62890625, 28652.576171875, 28541.833984375, 28431.61328125, 28321.744140625, 28212.359375, 28103.349609375, 27994.798828125, 27886.63671875, 27778.916015625, 27671.59375, 27564.701171875, 27458.208984375, 27352.138671875, 27246.470703125, 27141.216796875, 27036.36328125, 26931.919921875, 26827.876953125, 26724.23828125, 26620.998046875, 26518.158203125]","[28431.0, 25682.0, 23905.0, 22655.0, 21893.0, 21722.0, 22649.0, 24353.0, 25542.0, 27548.0, 30532.0, 33667.0, 36501.0, 38739.0, 40709.0, 41848.0, 42175.0, 41475.0, 40225.0, 38513.0, 36666.0, 35816.0, 34263.0, 31693.0, 28764.0, 26206.0, 24419.0, 23150.0, 22416.0, 22313.0, 23056.0, 24442.0, 25580.0, 27966.0, 31161.0, 34272.0, 36575.0, 38117.0, 38529.0, 38304.0, 37725.0, 36915.0, 36007.0, 34683.0, 33197.0, 32491.0, 31146.0, 29173.0]",N,1.8,0.9930612467229369,,,3683683344.395836,,True,21.57457212109558,4.171300383022769,6613.987630208333,7367.0661505700955
M4:99605,M4,99605,T19,hourly,1,700,48,statsforecast,ok,0.013660600001458079,"[2331.181884765625, 2323.42529296875, 2312.115966796875, 2303.70703125, 2293.062744140625, 2284.27001953125, 2274.076171875, 2265.069091796875, 2255.189208984375, 2246.0751953125, 2236.422607421875, 2227.26953125, 2217.789306640625, 2208.6396484375, 2199.296875, 2190.17724609375, 2180.94921875, 2171.87646484375, 2162.748779296875, 2153.733154296875, 2144.696533203125, 2135.744384765625, 2126.79248046875, 2117.90771484375, 2109.03662109375, 2100.221435546875, 2091.427978515625, 2082.683349609375, 2073.9658203125, 2065.292236328125, 2056.64892578125, 2048.046630859375, 2039.4765625, 2030.9453125, 2022.4473876953125, 2013.9869384765625, 2005.560302734375, 1997.170166015625, 1988.814208984375, 1980.493896484375, 1972.207763671875, 1963.956787109375, 1955.739990234375, 1947.557861328125, 1939.4097900390625, 1931.2958984375, 1923.2158203125, 1915.169677734375]","[2086.0, 1901.0, 1764.0, 1687.0, 1642.0, 1638.0, 1720.0, 1877.0, 1971.0, 2135.0, 2350.0, 2579.0, 2794.0, 2966.0, 3089.0, 3140.0, 3173.0, 3054.0, 2910.0, 2772.0, 2634.0, 2597.0, 2501.0, 2311.0, 2099.0, 1907.0, 1790.0, 1698.0, 1654.0, 1658.0, 1733.0, 1849.0, 1934.0, 2105.0, 2311.0, 2542.0, 2728.0, 2810.0, 2774.0, 2716.0, 2759.0, 2785.0, 2776.0, 2718.0, 2586.0, 2530.0, 2406.0, 2254.0]",N,1.8,0.992486819624901,,,19825274.528336346,,True,22.345276775491786,4.2936300514263195,508.7490921020508,569.0929088203696
M4:99606,M4,99606,T20,hourly,1,700,48,statsforecast,ok,0.014116099977400154,"[6895.64306640625, 6866.8935546875, 6825.6533203125, 6794.67333984375, 6755.86962890625, 6723.61328125, 6686.48046875, 6653.54931640625, 6617.60302734375, 6584.3759765625, 6549.30810546875, 6516.0224609375, 6481.6376953125, 6448.4423828125, 6414.61572265625, 6381.60302734375, 6348.25439453125, 6315.482421875, 6282.5595703125, 6250.0625, 6217.53173828125, 6185.33056640625, 6153.1689453125, 6121.27587890625, 6089.46728515625, 6057.88818359375, 6026.421875, 5995.15966796875, 5964.02734375, 5933.08203125, 5902.27734375, 5871.6484375, 5841.166015625, 5810.85205078125, 5780.68701171875, 5750.68505859375, 5720.83349609375, 5691.14111328125, 5661.599609375, 5632.2138671875, 5602.97900390625, 5573.8974609375, 5544.96533203125, 5516.1845703125, 5487.55224609375, 5459.0693359375, 5430.73388671875, 5402.5458984375]","[6158.0, 5352.0, 4963.0, 4703.0, 4560.0, 4514.0, 4736.0, 5159.0, 5472.0, 6028.0, 6757.0, 7500.0, 8164.0, 8779.0, 9313.0, 9652.0, 9753.0, 9465.0, 9014.0, 8383.0, 7877.0, 7675.0, 7324.0, 6772.0, 6127.0, 5536.0, 5124.0, 4857.0, 4708.0, 4705.0, 4892.0, 5234.0, 5516.0, 6063.0, 6769.0, 7399.0, 7923.0, 8254.0, 8151.0, 8029.0, 8132.0, 8292.0, 8263.0, 8029.0, 7691.0, 7448.0, 7057.0, 6653.0]",N,1.8,0.9906839981675151,,,219511911.52122808,,True,25.324166064833225,4.315810997679365,1680.5484008789062,1889.2834663834992
M4:99607,M4,99607,T21,hourly,1,700,48,statsforecast,ok,0.014476399985142052,"[16760.306640625, 16718.265625, 16657.90625, 16612.4375, 16555.39453125, 16507.8671875, 16453.046875, 16404.326171875, 16351.0341796875, 16301.6728515625, 16249.4658203125, 16199.8125, 16148.4091796875, 16098.68359375, 16047.904296875, 15998.2470703125, 15947.9765625, 15898.4755859375, 15848.640625, 15799.3505859375, 15749.904296875, 15700.859375, 15651.7705078125, 15602.9912109375, 15554.2392578125, 15505.7392578125, 15457.3115234375, 15409.09765625, 15360.984375, 15313.0615234375, 15265.255859375, 15217.625, 15170.123046875, 15122.78515625, 15075.58203125, 15028.5361328125, 14981.62890625, 14934.875, 14888.26171875, 14841.7978515625, 14795.4755859375, 14749.30078125, 14703.267578125, 14657.3798828125, 14611.634765625, 14566.033203125, 14520.5732421875, 14475.255859375]","[15091.0, 13723.0, 12797.0, 12120.0, 11711.0, 11596.0, 11999.0, 12791.0, 13389.0, 14379.0, 16010.0, 17673.0, 19080.0, 20239.0, 21270.0, 21740.0, 21824.0, 21576.0, 21104.0, 20401.0, 19528.0, 19128.0, 18285.0, 16956.0, 15435.0, 14054.0, 13121.0, 12433.0, 11997.0, 11893.0, 12180.0, 12829.0, 13418.0, 14743.0, 16544.0, 18347.0, 19734.0, 20657.0, 21105.0, 20967.0, 20064.0, 18939.0, 18089.0, 17402.0, 16720.0, 16463.0, 15850.0, 14808.0]",N,1.8,0.9943920329213147,,,1120419538.2116098,,True,20.271922967148157,3.9269588552267423,3296.0274658203125,3694.3880636138642
M4:99608,M4,99608,T22,hourly,1,700,48,statsforecast,ok,0.015578899998217821,"[698.3642578125, 697.9677124023438, 697.5051879882812, 697.0958862304688, 696.64453125, 696.227294921875, 695.7832641601562, 695.3611450195312, 694.9219970703125, 694.4969482421875, 694.0610961914062, 693.6343383789062, 693.2008056640625, 692.773193359375, 692.34130859375, 691.9132690429688, 691.482666015625, 691.0546264648438, 690.625, 690.1970825195312, 689.7682495117188, 689.3406372070312, 688.9125366210938, 688.4852905273438, 688.057861328125, 687.631103515625, 687.2042846679688, 686.7779541015625, 686.3516845703125, 685.9258422851562, 685.5001831054688, 685.0748901367188, 684.6497802734375, 684.2249755859375, 683.8003540039062, 683.3760375976562, 682.9519653320312, 682.5281982421875, 682.1046752929688, 681.681396484375, 681.2584228515625, 680.835693359375, 680.4132080078125, 679.9910278320312, 679.569091796875, 679.1473999023438, 678.7259521484375, 678.3048095703125]","[682.0, 670.0, 647.0, 626.0, 609.0, 599.0, 593.0, 592.0, 597.0, 599.0, 607.0, 630.0, 644.0, 661.0, 678.0, 702.0, 728.0, 748.0, 754.0, 759.0, 761.0, 756.0, 736.0, 716.0, 697.0, 690.0, 666.0, 645.0, 628.0, 618.0, 609.0, 607.0, 607.0, 611.0, 619.0, 633.0, 648.0, 670.0, 688.0, 712.0, 739.0, 751.0, 757.0, 764.0, 764.0, 763.0, 740.0, 725.0]",N,1.8,0.9988834491930896,,,162425.79446480796,,True,8.352477134107259,5.304105544691756,56.546773274739586,63.06650157705462
M4:99609,M4,99609,T23,hourly,1,700,48,statsforecast,ok,0.014021800016053021,"[267.73492431640625, 266.49810791015625, 264.9863586425781, 263.70611572265625, 262.2547912597656, 260.9522705078125, 259.54425048828125, 258.2328186035156, 256.8572692871094, 255.54525756835938, 254.1952667236328, 252.88792419433594, 251.55908203125, 250.2596435546875, 248.9490966796875, 247.65957641601562, 246.365478515625, 245.08709716796875, 243.8082275390625, 242.54168701171875, 241.27723693847656, 240.02294921875, 238.7723388671875, 237.53050231933594, 236.2933349609375, 235.0640411376953, 233.83999633789062, 232.62322998046875, 231.41207885742188, 230.2078094482422, 229.0093536376953, 227.81748962402344, 226.6315460205078, 225.45201110839844, 224.27842712402344, 223.11109924316406, 221.94972229003906, 220.79449462890625, 219.64520263671875, 218.501953125, 217.36460876464844, 216.23321533203125, 215.10768127441406, 213.988037109375, 212.8741912841797, 211.7661590576172, 210.66387939453125, 209.56735229492188]","[237.0, 213.0, 197.0, 186.0, 178.0, 178.0, 187.0, 204.0, 216.0, 232.0, 251.0, 275.0, 300.0, 323.0, 348.0, 367.0, 382.0, 393.0, 385.0, 367.0, 346.0, 337.0, 329.0, 303.0, 273.0, 245.0, 224.0, 210.0, 200.0, 198.0, 204.0, 218.0, 228.0, 242.0, 263.0, 290.0, 313.0, 327.0, 336.0, 342.0, 350.0, 354.0, 337.0, 317.0, 305.0, 301.0, 294.0, 274.0]",N,1.8,0.9906578868627551,,,327477.1508996545,,True,26.619791072757533,4.577830410467929,71.30019982655843,82.73456950700914
M4:99610,M4,99610,T24,hourly,1,700,48,statsforecast,ok,0.012496599985752255,"[395.1037292480469, 393.53759765625, 390.97515869140625, 389.2248840332031, 386.849609375, 384.9912414550781, 382.7423095703125, 380.8237609863281, 378.6626281738281, 376.714111328125, 374.6163635253906, 372.65679931640625, 370.60693359375, 368.6482238769531, 366.6363830566406, 364.68597412109375, 362.7058410644531, 360.768310546875, 358.8158264160156, 356.8940124511719, 354.9665222167969, 353.0621337890625, 351.1578674316406, 349.27191162109375, 347.38970947265625, 345.522705078125, 343.6617126464844, 341.8139343261719, 339.97357177734375, 338.1451110839844, 336.32489013671875, 334.5157470703125, 332.71533203125, 330.9254150390625, 329.14447021484375, 327.3736267089844, 325.6119079589844, 323.8599853515625, 322.1172180175781, 320.384033203125, 318.6600341796875, 316.9454345703125, 315.2399597167969, 313.5437316894531, 311.8565673828125, 310.17852783203125, 308.5094909667969, 306.8494567871094]","[379.0, 387.0, 385.0, 429.0, 488.0, 543.0, 616.0, 674.0, 741.0, 797.0, 839.0, 871.0, 889.0, 883.0, 852.0, 801.0, 764.0, 712.0, 632.0, 562.0, 514.0, 475.0, 440.0, 420.0, 406.0, 409.0, 419.0, 456.0, 528.0, 591.0, 657.0, 718.0, 772.0, 831.0, 875.0, 901.0, 916.0, 911.0, 867.0, 828.0, 782.0, 733.0, 653.0, 595.0, 538.0, 501.0, 473.0, 452.0]",N,1.8,0.9903434395790094,,,1702507.409116208,,True,55.076111099748935,8.390238995104816,295.74692217508954,346.79595544679034
M4:99611,M4,99611,T25,hourly,1,700,48,statsforecast,ok,0.015169300022535026,"[2748.3681640625, 2742.590576171875, 2735.75341796875, 2729.7880859375, 2723.15380859375, 2717.07958984375, 2710.5849609375, 2704.451904296875, 2698.056640625, 2691.896728515625, 2685.5751953125, 2679.40869140625, 2673.14453125, 2666.984130859375, 2660.766845703125, 2654.620849609375, 2648.44384765625, 2642.317138671875, 2636.17578125, 2630.07177734375, 2623.963623046875, 2617.88427734375, 2611.807373046875, 2605.75390625, 2599.70703125, 2593.679931640625, 2587.662109375, 2581.662109375, 2575.673095703125, 2569.7001953125, 2563.7392578125, 2557.793701171875, 2551.86083984375, 2545.942626953125, 2540.037353515625, 2534.146484375, 2528.268798828125, 2522.405029296875, 2516.554443359375, 2510.7177734375, 2504.89453125, 2499.0849609375, 2493.28857421875, 2487.505859375, 2481.736328125, 2475.98046875, 2470.23779296875, 2464.508544921875]","[2657.0, 2473.0, 2260.0, 2081.0, 1988.0, 1924.0, 1885.0, 1865.0, 1902.0, 1983.0, 2094.0, 2218.0, 2325.0, 2406.0, 2507.0, 2598.0, 2729.0, 2838.0, 2938.0, 3009.0, 3065.0, 3089.0, 3054.0, 2959.0, 2827.0, 2657.0, 2413.0, 2233.0, 2068.0, 1945.0, 1887.0, 1860.0, 1905.0, 2000.0, 2107.0, 2250.0, 2378.0, 2489.0, 2593.0, 2715.0, 2831.0, 2964.0, 3071.0, 3115.0, 3153.0, 3135.0, 3121.0, 3005.0]",N,1.8,0.9958305545151248,,,9368641.51459819,,True,17.537063423036173,5.464997456135394,436.12086995442706,494.1881185755183
M4:99612,M4,99612,T26,hourly,1,700,48,statsforecast,ok,0.014690599986352026,"[20278.330078125, 20253.806640625, 20210.01171875, 20181.7109375, 20141.150390625, 20110.486328125, 20072.033203125, 20039.90625, 20002.837890625, 19969.82421875, 19933.681640625, 19900.14453125, 19864.63671875, 19830.810546875, 19795.75, 19761.783203125, 19727.05078125, 19693.037109375, 19658.556640625, 19624.556640625, 19590.28125, 19556.33203125, 19522.228515625, 19488.353515625, 19454.40234375, 19420.619140625, 19386.80859375, 19353.125, 19319.4453125, 19285.8671875, 19252.3125, 19218.845703125, 19185.4140625, 19152.05859375, 19118.74609375, 19085.50390625, 19052.310546875, 19019.181640625, 18986.103515625, 18953.087890625, 18920.126953125, 18887.2265625, 18854.380859375, 18821.59375, 18788.861328125, 18756.1875, 18723.5703125, 18691.009765625]","[18096.0, 17288.0, 16707.0, 16027.0, 15949.0, 15987.0, 16358.0, 17358.0, 18142.0, 19507.0, 20714.0, 21814.0, 22550.0, 22991.0, 23426.0, 23723.0, 23631.0, 23278.0, 22771.0, 22038.0, 21348.0, 21009.0, 20126.0, 18420.0, 17020.0, 15892.0, 15155.0, 14721.0, 14593.0, 14519.0, 14748.0, 15375.0, 16710.0, 17993.0, 18931.0, 19824.0, 20417.0, 20752.0, 21141.0, 21434.0, 21597.0, 21691.0, 21560.0, 20913.0, 19990.0, 19328.0, 18443.0, 16833.0]",N,1.8,0.9968727812170993,,,489503879.46258163,,True,13.505342795785808,4.766876669751364,2562.9429524739585,2874.4126545157155
M4:99613,M4,99613,T27,hourly,1,700,48,statsforecast,ok,0.013841399981174618,"[2132.8837890625, 2126.75537109375, 2117.843994140625, 2111.19873046875, 2102.79833984375, 2095.844970703125, 2087.788330078125, 2080.659423828125, 2072.840576171875, 2065.619873046875, 2057.97119140625, 2050.711669921875, 2043.1904296875, 2035.925537109375, 2028.5042724609375, 2021.255126953125, 2013.9163818359375, 2006.6962890625, 1999.4288330078125, 1992.2459716796875, 1985.04248046875, 1977.902099609375, 1970.7578125, 1963.662841796875, 1956.57470703125, 1949.527099609375, 1942.4930419921875, 1935.4937744140625, 1928.51220703125, 1921.561767578125, 1914.631591796875, 1907.730224609375, 1900.8507080078125, 1893.9984130859375, 1887.1689453125, 1880.3656005859375, 1873.5855712890625, 1866.8309326171875, 1860.099853515625, 1853.3936767578125, 1846.711181640625, 1840.05322265625, 1833.4189453125, 1826.808837890625, 1820.222412109375, 1813.6597900390625, 1807.1207275390625, 1800.6053466796875]","[1839.0, 1694.0, 1556.0, 1471.0, 1391.0, 1386.0, 1484.0, 1581.0, 1624.0, 1698.0, 1829.0, 1982.0, 2166.0, 2312.0, 2436.0, 2528.0, 2614.0, 2656.0, 2637.0, 2596.0, 2496.0, 2365.0, 2255.0, 2061.0, 1888.0, 1726.0, 1589.0, 1507.0, 1455.0, 1451.0, 1530.0, 1618.0, 1681.0, 1771.0, 1910.0, 2145.0, 2254.0, 2370.0, 2422.0, 2477.0, 2521.0, 2507.0, 2490.0, 2401.0, 2263.0, 2187.0, 2101.0, 1963.0]",N,1.8,0.9935232698917392,,,12442396.103721946,,True,20.83322967206436,4.383056996138436,414.32743072509766,455.7835473013865
M4:99614,M4,99614,T28,hourly,1,700,48,statsforecast,ok,0.015459900023415685,"[4538.1982421875, 4525.091796875, 4507.86865234375, 4494.01904296875, 4477.57568359375, 4463.29150390625, 4447.38037109375, 4432.85791015625, 4417.32177734375, 4402.685546875, 4387.42431640625, 4372.75244140625, 4357.7021484375, 4343.0439453125, 4328.1640625, 4313.55126953125, 4298.8154296875, 4284.26708984375, 4269.65869140625, 4255.18701171875, 4240.6953125, 4226.30810546875, 4211.92578125, 4197.62744140625, 4183.349609375, 4169.142578125, 4154.96630859375, 4140.85205078125, 4126.77490234375, 4112.75439453125, 4098.7744140625, 4084.84765625, 4070.963623046875, 4057.13037109375, 4043.34130859375, 4029.601318359375, 4015.90625, 4002.259033203125, 3988.6572265625, 3975.1025390625, 3961.593017578125, 3948.130126953125, 3934.71240234375, 3921.3408203125, 3908.014404296875, 3894.7333984375, 3881.497314453125, 3868.306396484375]","[4416.0, 4217.0, 3900.0, 3554.0, 3213.0, 2979.0, 2834.0, 2744.0, 2735.0, 2876.0, 3098.0, 3376.0, 3635.0, 3869.0, 4114.0, 4398.0, 4682.0, 4961.0, 5206.0, 5340.0, 5381.0, 5248.0, 4936.0, 4633.0, 4547.0, 4349.0, 4062.0, 3707.0, 3350.0, 3106.0, 2948.0, 2859.0, 2852.0, 2969.0, 3169.0, 3425.0, 3692.0, 3951.0, 4256.0, 4567.0, 4845.0, 5094.0, 5289.0, 5414.0, 5435.0, 5336.0, 5013.0, 4699.0]",N,1.8,0.9938943825662141,,,35612959.47875422,,True,21.432891346388374,5.384615272179681,864.165273030599,985.5565798321979
M4:99615,M4,99615,T29,hourly,1,700,48,statsforecast,ok,0.01469300000462681,"[5277.3974609375, 5268.33935546875, 5253.73583984375, 5243.60595703125, 5229.95751953125, 5219.166015625, 5206.1455078125, 5194.95263671875, 5182.3515625, 5170.92333984375, 5158.609375, 5147.05126953125, 5134.939453125, 5123.318359375, 5111.35498046875, 5099.7138671875, 5087.8642578125, 5076.2294921875, 5064.4716796875, 5052.8603515625, 5041.1806640625, 5029.60400390625, 5017.9931640625, 5006.45751953125, 4994.91015625, 4983.419921875, 4971.931640625, 4960.4892578125, 4949.0576171875, 4937.6650390625, 4926.28857421875, 4914.9462890625, 4903.62353515625, 4892.33203125, 4881.0625, 4869.822265625, 4858.60546875, 4847.41650390625, 4836.25146484375, 4825.11376953125, 4814.00048828125, 4802.91357421875, 4791.8515625, 4780.8154296875, 4769.80419921875, 4758.81884765625, 4747.8583984375, 4736.92333984375]","[4895.0, 4511.0, 4243.0, 4062.0, 3870.0, 3765.0, 3820.0, 3986.0, 4124.0, 4445.0, 4769.0, 5113.0, 5397.0, 5627.0, 5812.0, 5988.0, 6090.0, 6125.0, 6122.0, 6025.0, 5785.0, 5439.0, 5233.0, 4917.0, 4424.0, 4063.0, 3731.0, 3548.0, 3393.0, 3319.0, 3409.0, 3600.0, 3804.0, 4126.0, 4467.0, 4851.0, 5178.0, 5485.0, 5716.0, 5908.0, 5998.0, 6024.0, 6016.0, 5996.0, 5784.0, 5498.0, 5289.0, 4944.0]",N,1.8,0.9958596803247934,,,50288892.18954104,,True,17.971669709883773,4.606819795792142,865.7987263997396,966.2283158082894
